Date,ESS,GRMN,SCHW,SPG,CF,ACN,LB,ADP,TROW,CTSH,FIS,COP,INTC,NFX,BF-B,TDG,NBL,MCHP,D,SYY,MTD,DWDP,FITB,COL,PVH,JBHT,DAL,UNH,AON,BHGE,CRM,SLB,CXO,XEC,XRAY,GPN,ALGN,LNC,ADM,MON,KSU,YUM,AEP,GPS,LOW,DLR,ADS,ADSK,STT,AME,CAG,HRL,ESRX,XOM,NSC,A,PH,UTX,AMD,BBY
2008-01-17,0.009347808416505066,0.03634912219304898,-0.037702913575833885,-0.00983433704521075,-0.13495640197813819,-0.018507726484049414,-0.0006317699858723325,-0.01279778961656397,-0.03178485299522671,0.03358775792125068,0.012816985780089718,-0.04682863245132418,-0.027666170604645934,-0.0451725845221953,-0.0493178958644932,-0.03146016987574085,-0.04733820916415987,-0.02358676097932122,-0.0372428601526813,-0.026610772130260307,-0.03577697209534947,-0.033212406326566746,-0.04031608939272524,-0.036074539958499297,-0.04987624829861004,-0.024580208206543275,-0.05062519962499712,-0.0166424049705588,-0.030865459859766964,-0.03733536210911492,-0.015271389144434155,-0.0394643563827306,-0.0529152376286135,-0.019565090490261672,-0.021148304062362455,-0.014573819685579581,-0.05063291139240511,-0.07942195783747874,-0.028557648274701863,-0.11614909543096086,-0.049013215450653624,-0.01732198204349622,-0.04864063626323223,-0.02408251948472051,0.007863051276500554,-0.023535922828952338,-0.1637112629287426,-0.037655987872158625,-0.07907690295119552,-0.03921057670988015,-0.005659514407977073,-0.005361504965134101,-0.017993134948096956,-0.03027843011858866,-0.028354189642144978,-0.008971019060866281,-0.07226374978319616,-0.04152593633483659,-0.03500761035007616,-0.02553302842092564
2008-01-18,-0.01579881446202258,-0.018082828217073077,0.0,-0.016847398447142226,0.03412761011466836,0.01077512594777752,0.007589773776103925,0.005337652141267135,0.004629387122233153,-0.03988187695814527,0.013709165328883888,-0.008029380759498439,-0.01707141717533678,-0.01827415228426399,-0.01390362854352245,-0.01140582135198287,-0.004266799244663333,0.012078475695296076,-0.016452016012012294,0.005755556120643934,-0.03269418889661968,0.008660428054707348,-0.02122144856866104,-0.00016342287301840397,0.03509278949333061,0.023599828256713584,-0.0032914784358735183,0.0007358333061091571,0.002077015315426589,0.0011159997395708832,-0.03139013452914796,-0.03623800753056938,-0.01345059493016032,-0.0004927279770128301,-0.010361608196915562,-0.0077977807047000525,-0.007407407407407418,-0.026948185951009673,-0.006316936301628662,0.06164041554846533,0.03346700717063289,-0.002390566616525369,-0.029028687906828,0.012338511722719714,0.018356732820445032,-0.031158166467100346,0.17247255064272737,0.008559623589132315,-0.012266680987367162,-0.012674428272767102,-0.02320497479595318,0.0012836685781987267,-0.024665258613968066,0.013943440260294038,-0.016485274693858742,-0.04780765792563324,0.010636504524562884,-0.0005873411825804142,0.11514195583596232,0.008202507502569567
2008-01-22,0.020923685881915732,-0.057628355515154106,-0.016401013226020833,0.06892615064899865,-0.002678680141239398,-0.013917806412137579,0.04143173579213455,-0.012389141558510564,0.04084614467651271,-0.0230768383013209,-0.008582194170677293,-0.023460139296371918,-0.020526437442155543,-0.011789018067798085,-0.011218640773262178,-0.03360922562701274,-0.029720946317050134,-0.057213016799931404,-0.042721212090061855,-0.017167466559572908,-0.04916244473349629,0.0,0.041150588301386515,-0.05099677601334951,0.05743855078785365,0.004689556619706936,-0.019154592128907466,-0.05845603546625089,-0.0011516569886161898,-0.025641105581395873,0.008487654320987525,-0.030558033661116757,0.005768222338751849,-0.020458070215364832,-0.03987475196438539,0.00840114705026318,-0.0313432835820896,-0.010759072919189872,-0.017359161043226434,-0.01947995220059462,0.0174870761400836,-0.008086091150473318,-0.04841579703553822,0.02611730176451199,0.10590364579363998,0.04429592373901414,-0.026481551657243863,-0.027400604878729196,0.010934164280939074,0.003851234307476803,-0.033617270319392656,-0.009997901461806569,-0.06026009018844436,-0.030912371192310384,0.0208380643729682,-0.024361363541232972,0.009229249732569444,-0.011903172920769811,-0.03394625176803401,0.023728691980930527
2008-01-23,0.06441133295002088,0.08827512262723514,0.04353887517886523,0.07895690494835739,-0.0029006636673892805,-0.006906737046289413,0.06992178236167668,0.010752867132754584,0.05212331952416549,0.06299202151746575,0.023347142467410986,0.007727079715843743,0.07361657822296053,-0.02553365478304004,0.01103952187990176,0.036594777861209904,-0.014389619919970564,0.029411413691706523,0.025738115184884558,0.02583719620198144,-0.006775784426144127,0.040641103931589706,0.06927330231588047,0.007233433710988724,0.057499225957557965,0.0867363792376914,0.07609440409641821,-0.016985319108553054,0.009684254698840045,0.01558937113154002,0.05700076511094099,0.04215795135323708,-0.004692387904066675,-0.017111255265962688,-0.013689159866056344,-0.002956314479677369,0.03852080123266566,0.049143595971276044,0.016422009106991986,0.007715437714036266,0.03755567440667984,0.08182372040181707,0.03821737701242056,0.050904955619996306,0.06112482714533862,0.0685652145240403,0.08160553239332802,0.015956095338915732,0.06088922955681353,0.0378515526150085,-0.0027826158942747536,-0.019419871195686222,-0.011071813349894488,0.012128898623110507,0.09629484023123935,0.01796603828073673,0.001925284641886238,0.05562157629465059,0.10688140556368952,0.03421627623960655
2008-01-24,-0.011614002526231793,0.04969024671856026,-0.011096545705143734,-0.02649948967471416,0.0782241573333402,0.024493602939692716,-0.013521695787191201,-0.018237512446463655,0.030604353023550246,-0.007037083512359543,0.0333250135550458,0.038198905601850575,0.03553505203400942,0.029424376515799544,-0.000758270291683738,0.028292510428679307,0.02414005084591775,0.05352624000960504,-0.029236063796027723,-0.02305784860996829,0.00398829769089315,-0.009625997354757554,0.001987363849313306,0.051641754061862555,0.036331523891973694,-0.005726577140725775,0.0006255643696715385,-0.010526417410840816,-0.010504640322737568,0.016335665731623816,0.021534563879840762,-0.00024825547809448345,0.028287008905186095,0.01971296364121433,0.01293814527474435,0.011321104568476237,-0.02670623145400597,-0.012094374927141605,0.03476161585740023,0.057517480837578905,0.06042960921909746,0.041026557083609694,-0.03748828678216609,-0.01076450958605657,-0.024193428094277047,0.004621992988865342,0.03005667219654251,0.04147236809815946,0.02756480509509962,0.06924553214208218,0.007508018034038777,0.015579660218184577,-0.020681045581745994,0.030557096500416492,0.026917325577387352,0.005085167586168948,-0.0004801637079762111,0.022259928381008987,0.002645502645502784,0.0032020402309580476
2008-01-25,0.013708511336970153,-0.04232380408784853,-0.04802509108211317,-0.013781264855879383,0.04057126145508705,-0.0005904747670268939,-0.025128136884075447,-0.0002576885323193334,-0.034706983735950825,0.0022380531353780597,-0.003473349112089963,-0.004565525873254095,-0.033349179681706254,-0.0006258710619653218,-0.02610431982813155,-0.030192313643513158,-0.020183302449040874,0.03947831965621429,-0.027033456483144924,0.002541731428859384,-0.0024043904493250556,0.008330903875265916,-0.02855999129980935,0.0061788244331599795,-0.06721473129431588,-0.001079914917019864,0.013758554471127615,0.0036130998711929596,-0.01615524285065817,0.0,-0.06217891939769715,-0.03261982111893802,-0.004075395011482241,-0.017072516645389446,-0.04064128378708143,-0.025586181935881247,0.05716463414634143,-0.00952177937883314,-0.0037855010709407777,-0.021448153504662337,-0.010703140625295648,-0.02841788839255155,-0.030267342045708023,-0.03155589102515943,-0.02754862295688487,-0.0032476975500042027,-0.023373518342853172,-0.02686145209381363,-0.03821636431690134,0.008066847604809801,-0.01909647395210856,-0.02964115733163941,-0.01460778024769771,-0.023953476294637066,0.0,-0.012202367328456476,0.02579303073922956,0.0026185572922075018,-0.05672823218997358,-0.03659643441533966
2008-01-28,0.041789489862021245,0.050508083843597396,0.01791607219809177,0.022982132215586315,0.021896167502775787,0.0020673871521355025,0.04862308821755135,0.019612762998572952,0.005191629302504275,0.025307010389734597,0.029624063695848024,0.030756755243471767,0.01450004281419992,0.03068887136998444,0.01994698636879666,0.0005019877380580962,0.022759663334488645,0.015852102154543246,0.026078505135766594,0.02607760981623164,0.005763418212302085,0.035252132588320384,0.05144941707640438,0.006949018679119456,0.0077762227933122485,0.00540545245251467,-0.0030843651006994266,0.03999996382657445,0.021112169974162542,0.022862804983649232,0.011333585190782092,0.019691223540675873,0.021994937186441854,0.02681978450292033,0.009441019748331003,0.012581607340595546,-0.06344628695025223,0.034137809562515775,0.028259075938693368,0.02321328117459731,0.01783641305562189,-0.016280175753345283,0.021775933683456872,0.03483152618925067,0.02792422003266193,0.03692641759496729,-0.35243889289778907,-0.0038740921034888798,0.01413617989354421,0.010745204579894585,0.013770261978685916,0.03215481862506242,0.02578146871474485,0.014176772196278664,0.024832375091173198,0.009942745876367676,-0.00046873093636468077,0.013470731841848771,0.04335664335664324,0.061396144711606704
2008-01-29,-0.008686646689929911,0.029170233861890216,-0.012505450150934627,-0.009708915525274975,-0.0063907298413916624,0.017978272435172693,0.02290527558738953,0.0002532518504350101,0.010711541258003443,0.023956442698285008,0.019100723449875012,0.02434208813256289,0.010349909061806883,0.02045780880003667,-0.0032084535333403164,0.03061491282076423,0.014788566582841778,0.024382305164832196,0.005938373904925465,-0.005647733994788795,-0.004688518294795108,0.009311058322963639,0.0279613085256587,0.016690691417267978,0.02932081338609116,0.020071614073994715,-0.009282252241189726,-0.02346164131968842,0.0004592060989423441,-0.005147780272313662,-0.028203212551363377,-0.0068157564818425165,0.00650655655655652,0.009950189826828382,0.017506179676906708,-0.005132347400777726,0.07775211701308704,0.037753869454752564,-0.008313814119206953,-0.0028021111980096602,0.008330850908530474,0.004768423729838878,0.011839793289435852,0.02497260659713474,0.015354404603757033,-0.0144017770045618,0.012241037445369196,-0.008750607893792228,0.004018830055367628,-0.0020354799478242702,-0.0028102114148677027,0.0,0.01853590951932138,-0.0005872434342698574,0.013654219100767584,-0.001193070861286949,0.013593690663755709,-0.007459719899475803,0.020107238605898248,0.018518648630229118
2008-01-30,0.0002958278972375883,0.0018516658266727326,0.0075045351139824135,-0.009918322122679402,-0.0405746722074799,-0.01505502898100275,-0.010923356672793205,-0.0017711770405727245,-0.030847927419926147,-0.0007089467709088249,-0.013048672445549858,0.010987846055435124,0.009267990926281833,-0.005160817682397401,-0.025751085561747322,-0.008765654856370153,0.003470210093333037,0.030783805689681865,0.009917328047350793,-0.013489638592627529,0.0222967133078269,-0.004217233002932974,-0.015489284028730732,-0.01657440486375683,-0.00724645189840023,0.036542508377637395,0.008744560582595318,-0.012209556930679488,-0.015668234356821076,-0.08401414971048449,-0.03209686719200466,-0.037361866667499743,0.009945200897802042,-0.0036942248053075666,-0.022390041515725323,-0.008417114187396768,-0.1478571428571429,-0.01590498148386521,0.001164365316801197,0.011148122462755872,0.008262021241365325,-0.028475776507628114,-0.0154459877368881,-0.024364169770392907,-0.017448959296265665,-0.019925864204877852,-0.0069768125033714545,0.004659195798411009,0.001500705491027654,-0.009520066758682222,0.011742519459669865,-0.0018176631540552934,0.0300740919231397,0.002350965646258585,-0.00629536391511587,0.02090782581333417,0.012178263339842177,-0.005875795028130071,0.0,-0.034116531940056594
2008-01-31,0.019783330637819008,0.025732096378431546,0.03817511718354227,0.029131127945544844,0.05412034033223656,0.017636449880950034,0.05300986550227549,0.02864354912536049,-0.012106856107536146,-0.010287414829883157,0.019711394740645316,0.012384641768390603,0.019816402639425634,-0.003990443016569145,-0.02171189206203561,0.01645792311163352,0.007216235438928464,-0.017549172699884874,0.00537729164909817,0.043540813275924295,0.019045596188998815,0.022763743719230733,0.03990793459912423,0.013322233286701568,0.05940095615768759,0.05423752062271103,0.04148611442313688,0.01355672104174932,0.014279268418595503,-0.03552852185216038,0.03077839555202533,-0.004620266787546901,-0.006893107183313929,0.008900084638047145,-0.004098517666321411,0.021084575982580844,-0.012573344509639539,0.006687369604722271,0.02302827649316108,0.00026908141462511637,0.014128510056177657,-0.018390748163312987,0.015688309167908088,0.036373336769852216,0.043015311387514465,-0.030631688592543505,0.18430911725910337,0.0043934829291314426,0.025602437331356143,0.007780668272482805,-0.0027853402829268736,0.007542507780682772,0.010480580925288141,0.004924705050800338,0.04415416670768435,-0.00936234996964902,0.029698631480249205,0.00714794484889536,-0.0026281208935611255,0.03066813845646954
2008-02-01,0.04642382457158223,-0.028412848916836708,-0.011659218546275718,0.06847130313321204,0.014963004239352484,0.012131729646961409,0.013633756207362069,-0.01503187229995695,0.0300454022675396,0.0695341699968619,0.02498851624887677,0.003120561022103452,0.03175373873679965,0.026442388879903245,0.07027970404701,0.04519095885529767,0.012813300794656923,0.015669093551263558,0.013255791809594797,0.02862093106503627,-0.004119734850876355,0.03234941125592594,0.03542436180907682,0.01916714761175431,0.025184688232679164,-0.006431115560507461,0.10166473416313826,-0.014555397888254218,0.03461808250085907,-0.010172445667883445,-0.003660181082642988,0.038196028514224434,0.06494794248884483,0.021072661335926224,-0.003146553814179054,0.031375430243218316,0.02376910016977929,0.035061987157479546,0.0345614963642229,0.026973815777010524,0.05962643867479844,0.03161599708398355,0.028785593874382398,0.013096281464050064,-0.0332957216001607,0.020693790867711837,0.0658493846388124,0.019684008763839245,0.02252845346957555,0.010217692034994785,0.027001765801826005,0.0059363906125113886,-0.017632153434054,0.0029167501121938333,0.03493301537917759,0.017720178397037323,0.018931951114445456,0.011600392178469754,0.05401844532279321,-0.005335342086555173
2008-02-04,-0.01567949037328853,-0.006276714378455672,-0.01179660574136776,-0.014031364037808802,0.023864831630407535,-0.02511409410590637,-0.05225044748198604,-0.005754421263015841,-0.005757084051539629,-0.006032257290113141,0.00045980031218140205,-0.007466286353119078,-0.026183052245779992,0.008782142514358382,-0.015326480996544989,0.02497119349885124,0.022582113487310318,-0.013267376725410673,0.014459970808954559,-0.005028521126792751,0.0029260518320446405,-0.01604427084900606,-0.03456900904178084,-0.0017096592632166452,-0.04449621109339452,-0.022330089145631837,-0.06907722073837075,-0.003992095817700436,-0.011153458666517735,0.021021304530705942,0.0009667440061873478,0.010347586473966386,-0.03026070763500943,0.01223951256806921,-0.0012141477287627156,0.006500417688730664,0.05306799336650081,-0.014084576576645969,-0.028571288222821734,-0.002879470694743924,-0.03181701563893391,0.01617481254433506,0.021382724816871423,-0.03154099513521058,-0.03013672832548897,0.01369863704431551,-0.041001949757270784,-0.01763579641648705,-0.015005240335313252,-0.011688014305645922,-0.007706430977443612,0.0005138368934889392,-0.03303173254710512,-0.005933223246304298,-0.029134656646510715,0.0,-0.013209616587805506,-0.000944218694138077,-0.010000000000000009,-0.00020626495641984377
2008-02-05,-0.05828351048186187,-0.08441017865073552,-0.06887053656450803,-0.05586229047639735,-0.06659504342762945,-0.018735296360745446,-0.025108719984595962,-0.0279315245766818,-0.04728799613563739,-0.03573829697283959,-0.02689632169298395,-0.0460134258356204,-0.04517813406829918,-0.04333523008967366,-0.027773619612731837,0.013083611146001761,-0.0492217693985908,-0.02937472817960174,-0.03348438100430229,-0.01078205958825229,-0.03712276585266072,-0.027261089305909536,-0.04946464044114873,-0.02958115780231818,-0.03153043088125329,0.0019927561089863044,-0.012753518671593245,-0.010020229980817419,-0.0315811908491469,-0.015403393590254,0.019509368360054014,-0.027310597212489296,-0.048487758041286466,-0.02560472296851557,-0.02723114410044125,-0.01679146460406422,0.0007874015748032814,-0.07034352842997393,-0.04909501858127696,-0.058633257009479856,0.01738178674744928,-0.0293215071728824,-0.03318485337971622,-0.029898671285750966,-0.02784537620714367,-0.028648715957333093,-0.013542281226648911,-0.033236365035507975,-0.023697663020299853,-0.017511699024208127,-0.02878029220378764,-0.0038475406839461046,-0.01684607705506158,-0.038974697812827364,-0.03074112409494778,-0.02524662527799837,-0.02691990957312762,-0.02295716719789298,-0.08964646464646464,-0.04725559554851744
